DATAFLOW,LAST UPDATE,freq,unit,airpol,src_nfr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2014,276813,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2015,273110,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2016,262351,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2017,253550,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2018,252319,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2019,239551,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2020,211672,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2021,206397,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NL,2022,194557,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1990,196556,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1991,190199,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1992,194390,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1993,199754,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1994,204393,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1995,215533,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1996,224789,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1997,233234,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1998,234572,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,1999,227034,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2000,214184,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2001,212598,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2002,207186,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2003,208949,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2004,207545,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2005,207940,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2006,208266,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2007,211505,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2008,205234,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2009,194684,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2010,199531,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2011,197126,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2012,193055,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2013,189554,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2014,187676,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2015,179694,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2016,171155,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2017,165796,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2018,163451,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2019,155353,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2020,145893,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2021,140463,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,NO,2022,132548,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1987,1134140,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1988,1131070,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1989,1127990,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1990,1117100,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1991,1108590,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1992,1108770,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1993,1115560,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1994,1098870,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1995,1077900,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1996,1110230,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1997,1053080,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1998,956778,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,1999,924296,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2000,855388,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2001,828963,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2002,794704,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2003,803694,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2004,818425,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2005,845787,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2006,856333,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2007,848340,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2008,821557,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2009,805035,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2010,832302,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2011,812374,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2012,774749,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2013,735561,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2014,685776,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2015,667169,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2016,669831,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2017,699579,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2018,678231,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2019,630799,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2020,591794,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2021,577464,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PL,2022,528725,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1987,246740,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1988,251922,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1989,257104,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1990,260076,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1991,274417,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1992,295685,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1993,285940,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1994,285663,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1995,297525,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1996,279637,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1997,282041,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1998,295055,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,1999,306601,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2000,300413,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2001,298153,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2002,303858,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2003,279501,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2004,281789,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2005,283669,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2006,262248,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2007,252270,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2008,234212,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2009,221669,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2010,204661,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2011,187339,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2012,173753,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2013,169594,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2014,167238,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2015,169516,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2016,161693,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2017,164930,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2018,159534,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2019,154711,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2020,134973,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2021,136455,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,PT,2022,136301,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1987,607693,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1988,576226,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1989,547258,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1990,470668,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1991,398660,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1992,410392,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1993,369611,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1994,371456,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1995,373771,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1996,419457,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1997,401004,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1998,352832,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,1999,305437,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2000,315267,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2001,328610,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2002,334818,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2003,340112,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2004,342607,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2005,332751,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2006,332070,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2007,312959,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2008,309302,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2009,260960,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2010,248028,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2011,258734,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2012,251277,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2013,230661,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2014,224050,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2015,222030,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2016,211958,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2017,220633,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2018,222653,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2019,219194,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2020,206163,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2021,214161,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,RO,2022,202899,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1987,310937,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1988,304572,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1989,298208,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1990,289266,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1991,293506,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1992,279415,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1993,266047,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1994,268985,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1995,257735,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1996,252728,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1997,241345,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1998,231610,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,1999,224947,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2000,222065,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2001,212018,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2002,204323,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2003,200216,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2004,196516,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2005,193141,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2006,191341,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2007,186144,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2008,178364,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2009,164933,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2010,169505,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2011,163454,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2012,156086,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2013,152730,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2014,150785,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2015,146879,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2016,144025,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2017,138616,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2018,134415,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2019,125417,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2020,116513,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2021,115106,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SE,2022,111253,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1987,76638,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1988,75337,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1989,74910,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1990,75358,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1991,69650,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1992,68603,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1993,73313,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1994,76217,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1995,75210,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1996,77315,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1997,77738,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1998,68447,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,1999,60988,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2000,58671,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2001,59433,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2002,58633,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2003,55374,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2004,53925,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2005,55036,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2006,55197,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2007,53881,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2008,58099,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2009,48460,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2010,47703,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2011,46900,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2012,45465,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2013,42750,
ESTAT:ENV_AIR_EMIS(1.0),27/09/24 23:00:00,A,T,NOX,NFR_TOT_NAT,SI,2014,38722,
